日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2021-02-01,10003045,510050C2102M03100,50ETF购2月3100,1.0,-0.091,0.0,0.0,0.195,20210201,50ETF,510050,购
2021-02-01,10003046,510050C2102M03200,50ETF购2月3200,1.0,-0.093,0.0,0.0,0.201,20210201,50ETF,510050,购
2021-02-01,10003047,510050C2102M03300,50ETF购2月3300,0.975,-0.205,0.242,0.055,0.202,20210201,50ETF,510050,购
2021-02-01,10003048,510050C2102M03400,50ETF购2月3400,0.94,-0.312,0.514,0.112,0.199,20210201,50ETF,510050,购
2021-02-01,10003049,510050C2102M03500,50ETF购2月3500,0.879,-0.432,0.936,0.188,0.191,20210201,50ETF,510050,购
2021-02-01,10003050,510050C2102M03600,50ETF购2月3600,0.757,-0.598,1.493,0.293,0.167,20210201,50ETF,510050,购
2021-02-01,10003051,510050C2102M03700,50ETF购2月3700,0.585,-0.691,1.915,0.365,0.131,20210201,50ETF,510050,购
2021-02-01,10003052,510050C2102M03800,50ETF购2月3800,0.391,-0.656,1.902,0.36,0.088,20210201,50ETF,510050,购
2021-02-01,10003053,510050C2102M03900,50ETF购2月3900,0.234,-0.537,1.458,0.287,0.053,20210201,50ETF,510050,购
2021-02-01,10003083,510050C2102M04000,50ETF购2月4000,0.132,-0.387,0.969,0.2,0.03,20210201,50ETF,510050,购
2021-02-01,10003087,510050C2102M04100,50ETF购2月4100,0.076,-0.276,0.607,0.134,0.017,20210201,50ETF,510050,购
2021-02-01,10003103,510050C2102M04200,50ETF购2月4200,0.048,-0.207,0.389,0.093,0.011,20210201,50ETF,510050,购
2021-02-01,10003111,510050C2102M04300,50ETF购2月4300,0.032,-0.163,0.261,0.068,0.007,20210201,50ETF,510050,购
2021-02-01,10002761,510050C2103A02900,50ETF购3月2859A,1.0,-0.083,0.0,0.0,0.398,20210201,50ETF,510050,购
2021-02-01,10002725,510050C2103A02950,50ETF购3月2908A,1.0,-0.085,0.0,0.0,0.405,20210201,50ETF,510050,购
2021-02-01,10002726,510050C2103A03000,50ETF购3月2957A,1.0,-0.086,0.0,0.0,0.411,20210201,50ETF,510050,购
2021-02-01,10002727,510050C2103A03100,50ETF购3月3056A,1.0,-0.089,0.0,0.0,0.425,20210201,50ETF,510050,购
2021-02-01,10002728,510050C2103A03200,50ETF购3月3154A,1.0,-0.092,0.0,0.0,0.439,20210201,50ETF,510050,购
2021-02-01,10002729,510050C2103A03300,50ETF购3月3253A,0.995,-0.105,0.073,0.021,0.45,20210201,50ETF,510050,购
2021-02-01,10002730,510050C2103A03400,50ETF购3月3351A,0.933,-0.222,0.456,0.181,0.43,20210201,50ETF,510050,购
2021-02-01,10002731,510050C2103A03500,50ETF购3月3450A,0.864,-0.312,0.752,0.305,0.406,20210201,50ETF,510050,购
2021-02-01,10002732,510050C2103A03600,50ETF购3月3549A,0.759,-0.416,1.022,0.435,0.362,20210201,50ETF,510050,购
2021-02-01,10002733,510050C2103A03700,50ETF购3月3647A,0.643,-0.475,1.214,0.52,0.311,20210201,50ETF,510050,购
2021-02-01,10002767,510050C2103A03800,50ETF购3月3746A,0.517,-0.492,1.295,0.556,0.252,20210201,50ETF,510050,购
2021-02-01,10002909,510050C2103A03900,50ETF购3月3844A,0.396,-0.476,1.222,0.538,0.195,20210201,50ETF,510050,购
2021-02-01,10003041,510050C2103M03000,50ETF购3月3000,1.0,-0.087,0.0,0.0,0.417,20210201,50ETF,510050,购
2021-02-01,10002985,510050C2103M03100,50ETF购3月3100,1.0,-0.09,0.0,0.0,0.431,20210201,50ETF,510050,购
2021-02-01,10002986,510050C2103M03200,50ETF购3月3200,1.0,-0.093,0.0,0.0,0.445,20210201,50ETF,510050,购
2021-02-01,10002987,510050C2103M03300,50ETF购3月3300,0.953,-0.192,0.339,0.137,0.434,20210201,50ETF,510050,购
2021-02-01,10002988,510050C2103M03400,50ETF购3月3400,0.895,-0.282,0.61,0.254,0.416,20210201,50ETF,510050,购
2021-02-01,10002989,510050C2103M03500,50ETF购3月3500,0.808,-0.378,0.894,0.38,0.383,20210201,50ETF,510050,购
2021-02-01,10002990,510050C2103M03600,50ETF购3月3600,0.7,-0.454,1.128,0.485,0.336,20210201,50ETF,510050,购
2021-02-01,10002991,510050C2103M03700,50ETF购3月3700,0.576,-0.492,1.268,0.546,0.28,20210201,50ETF,510050,购
2021-02-01,10002992,510050C2103M03800,50ETF购3月3800,0.449,-0.488,1.268,0.552,0.22,20210201,50ETF,510050,购
2021-02-01,10002993,510050C2103M03900,50ETF购3月3900,0.336,-0.453,1.136,0.508,0.165,20210201,50ETF,510050,购
2021-02-01,10003025,510050C2103M04000,50ETF购3月4000,0.242,-0.393,0.95,0.436,0.12,20210201,50ETF,510050,购
2021-02-01,10003089,510050C2103M04100,50ETF购3月4100,0.175,-0.335,0.751,0.36,0.087,20210201,50ETF,510050,购
2021-02-01,10003105,510050C2103M04200,50ETF购3月4200,0.125,-0.276,0.578,0.288,0.062,20210201,50ETF,510050,购
2021-02-01,10003113,510050C2103M04300,50ETF购3月4300,0.094,-0.236,0.446,0.234,0.047,20210201,50ETF,510050,购
2021-02-01,10002895,510050C2106A02950,50ETF购6月2908A,1.0,-0.084,0.0,0.0,1.119,20210201,50ETF,510050,购
2021-02-01,10002859,510050C2106A03000,50ETF购6月2957A,1.0,-0.086,0.0,0.0,1.137,20210201,50ETF,510050,购
2021-02-01,10002860,510050C2106A03100,50ETF购6月3056A,0.975,-0.117,0.143,0.138,1.137,20210201,50ETF,510050,购
2021-02-01,10002861,510050C2106A03200,50ETF购6月3154A,0.933,-0.161,0.278,0.301,1.111,20210201,50ETF,510050,购
2021-02-01,10002862,510050C2106A03300,50ETF购6月3253A,0.887,-0.2,0.397,0.446,1.076,20210201,50ETF,510050,购
2021-02-01,10002863,510050C2106A03400,50ETF购6月3351A,0.832,-0.237,0.507,0.585,1.026,20210201,50ETF,510050,购
2021-02-01,10002864,510050C2106A03500,50ETF购6月3450A,0.768,-0.269,0.607,0.71,0.962,20210201,50ETF,510050,购
2021-02-01,10002865,510050C2106A03600,50ETF购6月3549A,0.697,-0.296,0.683,0.813,0.884,20210201,50ETF,510050,购
2021-02-01,10002866,510050C2106A03700,50ETF购6月3647A,0.624,-0.31,0.74,0.883,0.802,20210201,50ETF,510050,购
2021-02-01,10002867,510050C2106A03800,50ETF购6月3746A,0.549,-0.317,0.766,0.921,0.711,20210201,50ETF,510050,购
2021-02-01,10002911,510050C2106A03900,50ETF购6月3844A,0.475,-0.314,0.763,0.927,0.621,20210201,50ETF,510050,购
2021-02-01,10003043,510050C2106M03000,50ETF购6月3000,0.996,-0.091,0.037,0.028,1.148,20210201,50ETF,510050,购
2021-02-01,10003003,510050C2106M03100,50ETF购6月3100,0.945,-0.151,0.232,0.258,1.108,20210201,50ETF,510050,购
2021-02-01,10003004,510050C2106M03200,50ETF购6月3200,0.911,-0.181,0.335,0.374,1.094,20210201,50ETF,510050,购
2021-02-01,10003005,510050C2106M03300,50ETF购6月3300,0.86,-0.22,0.451,0.517,1.052,20210201,50ETF,510050,购
2021-02-01,10003006,510050C2106M03400,50ETF购6月3400,0.8,-0.256,0.557,0.652,0.993,20210201,50ETF,510050,购
2021-02-01,10003007,510050C2106M03500,50ETF购6月3500,0.732,-0.286,0.644,0.767,0.922,20210201,50ETF,510050,购
2021-02-01,10003008,510050C2106M03600,50ETF购6月3600,0.66,-0.304,0.718,0.853,0.843,20210201,50ETF,510050,购
2021-02-01,10003009,510050C2106M03700,50ETF购6月3700,0.584,-0.315,0.758,0.908,0.754,20210201,50ETF,510050,购
