日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2017-07-03,10000901,510050C1707M02300,50ETF购7月2300,1.0,-0.067,0.0,0.0,0.145,20170703,50ETF,510050,购
2017-07-03,10000902,510050C1707M02350,50ETF购7月2350,1.0,-0.069,0.0,0.0,0.148,20170703,50ETF,510050,购
2017-07-03,10000903,510050C1707M02400,50ETF购7月2400,1.0,-0.07,0.0,0.0,0.151,20170703,50ETF,510050,购
2017-07-03,10000904,510050C1707M02450,50ETF购7月2450,0.951,-0.117,1.684,0.065,0.146,20170703,50ETF,510050,购
2017-07-03,10000905,510050C1707M02500,50ETF购7月2500,0.739,-0.251,4.232,0.207,0.115,20170703,50ETF,510050,购
2017-07-03,10000911,510050C1707M02550,50ETF购7月2550,0.495,-0.298,4.811,0.255,0.077,20170703,50ETF,510050,购
2017-07-03,10000919,510050C1707M02600,50ETF购7月2600,0.291,-0.269,3.77,0.219,0.046,20170703,50ETF,510050,购
2017-07-03,10000927,510050C1707M02650,50ETF购7月2650,0.141,-0.173,2.444,0.143,0.022,20170703,50ETF,510050,购
2017-07-03,10000933,510050C1708M02450,50ETF购8月2450,0.879,-0.128,2.205,0.191,0.297,20170703,50ETF,510050,购
2017-07-03,10000934,510050C1708M02500,50ETF购8月2500,0.697,-0.186,3.212,0.332,0.237,20170703,50ETF,510050,购
2017-07-03,10000935,510050C1708M02550,50ETF购8月2550,0.521,-0.207,3.352,0.379,0.178,20170703,50ETF,510050,购
2017-07-03,10000936,510050C1708M02600,50ETF购8月2600,0.363,-0.191,3.061,0.357,0.125,20170703,50ETF,510050,购
2017-07-03,10000937,510050C1708M02650,50ETF购8月2650,0.233,-0.154,2.441,0.291,0.08,20170703,50ETF,510050,购
2017-07-03,10000885,510050C1709M02200,50ETF购9月2200,1.0,-0.064,0.0,0.0,0.515,20170703,50ETF,510050,购
2017-07-03,10000843,510050C1709M02250,50ETF购9月2250,1.0,-0.065,0.0,0.0,0.526,20170703,50ETF,510050,购
2017-07-03,10000844,510050C1709M02300,50ETF购9月2300,1.0,-0.067,0.0,0.0,0.538,20170703,50ETF,510050,购
2017-07-03,10000845,510050C1709M02350,50ETF购9月2350,1.0,-0.068,0.0,0.0,0.55,20170703,50ETF,510050,购
2017-07-03,10000846,510050C1709M02400,50ETF购9月2400,0.923,-0.1,1.229,0.178,0.515,20170703,50ETF,510050,购
2017-07-03,10000847,510050C1709M02450,50ETF购9月2450,0.811,-0.132,2.062,0.334,0.457,20170703,50ETF,510050,购
2017-07-03,10000855,510050C1709M02500,50ETF购9月2500,0.67,-0.161,2.449,0.447,0.38,20170703,50ETF,510050,购
2017-07-03,10000913,510050C1709M02550,50ETF购9月2550,0.54,-0.166,2.623,0.49,0.308,20170703,50ETF,510050,购
2017-07-03,10000921,510050C1709M02600,50ETF购9月2600,0.418,-0.164,2.408,0.482,0.239,20170703,50ETF,510050,购
2017-07-03,10000929,510050C1709M02650,50ETF购9月2650,0.313,-0.148,2.114,0.437,0.18,20170703,50ETF,510050,购
2017-07-03,10000897,510050C1712M02200,50ETF购12月2200,1.0,-0.063,0.0,0.0,1.052,20170703,50ETF,510050,购
2017-07-03,10000887,510050C1712M02250,50ETF购12月2250,1.0,-0.065,0.0,0.0,1.076,20170703,50ETF,510050,购
2017-07-03,10000888,510050C1712M02300,50ETF购12月2300,1.0,-0.066,0.0,0.0,1.1,20170703,50ETF,510050,购
2017-07-03,10000889,510050C1712M02350,50ETF购12月2350,1.0,-0.068,0.0,0.0,1.124,20170703,50ETF,510050,购
2017-07-03,10000890,510050C1712M02400,50ETF购12月2400,0.875,-0.094,1.256,0.365,0.988,20170703,50ETF,510050,购
2017-07-03,10000891,510050C1712M02450,50ETF购12月2450,0.77,-0.111,1.632,0.537,0.876,20170703,50ETF,510050,购
2017-07-03,10000899,510050C1712M02500,50ETF购12月2500,0.669,-0.121,1.82,0.642,0.765,20170703,50ETF,510050,购
2017-07-03,10000915,510050C1712M02550,50ETF购12月2550,0.571,-0.125,1.867,0.695,0.657,20170703,50ETF,510050,购
2017-07-03,10000923,510050C1712M02600,50ETF购12月2600,0.481,-0.124,1.806,0.706,0.555,20170703,50ETF,510050,购
2017-07-03,10000931,510050C1712M02650,50ETF购12月2650,0.398,-0.118,1.697,0.683,0.462,20170703,50ETF,510050,购
2017-07-03,10000906,510050P1707M02300,50ETF沽7月2300,-0.018,-0.042,0.347,0.028,-0.003,20170703,50ETF,510050,沽
2017-07-03,10000907,510050P1707M02350,50ETF沽7月2350,-0.024,-0.046,0.54,0.036,-0.004,20170703,50ETF,510050,沽
2017-07-03,10000908,510050P1707M02400,50ETF沽7月2400,-0.053,-0.078,1.14,0.069,-0.009,20170703,50ETF,510050,沽
2017-07-03,10000909,510050P1707M02450,50ETF沽7月2450,-0.132,-0.143,2.363,0.136,-0.021,20170703,50ETF,510050,沽
2017-07-03,10000910,510050P1707M02500,50ETF沽7月2500,-0.301,-0.242,3.635,0.222,-0.049,20170703,50ETF,510050,沽
2017-07-03,10000912,510050P1707M02550,50ETF沽7月2550,-0.502,-0.27,4.095,0.255,-0.083,20170703,50ETF,510050,沽
2017-07-03,10000920,510050P1707M02600,50ETF沽7月2600,-0.677,-0.254,3.337,0.229,-0.113,20170703,50ETF,510050,沽
2017-07-03,10000928,510050P1707M02650,50ETF沽7月2650,-0.793,-0.208,2.397,0.183,-0.134,20170703,50ETF,510050,沽
2017-07-03,10000938,510050P1708M02450,50ETF沽8月2450,-0.206,-0.12,2.151,0.271,-0.076,20170703,50ETF,510050,沽
2017-07-03,10000939,510050P1708M02500,50ETF沽8月2500,-0.338,-0.153,2.663,0.347,-0.124,20170703,50ETF,510050,沽
2017-07-03,10000940,510050P1708M02550,50ETF沽8月2550,-0.479,-0.171,2.729,0.379,-0.178,20170703,50ETF,510050,沽
2017-07-03,10000941,510050P1708M02600,50ETF沽8月2600,-0.607,-0.162,2.523,0.365,-0.228,20170703,50ETF,510050,沽
2017-07-03,10000942,510050P1708M02650,50ETF沽8月2650,-0.71,-0.142,2.119,0.326,-0.27,20170703,50ETF,510050,沽
2017-07-03,10000886,510050P1709M02200,50ETF沽9月2200,-0.03,-0.028,0.327,0.085,-0.019,20170703,50ETF,510050,沽
2017-07-03,10000848,510050P1709M02250,50ETF沽9月2250,-0.045,-0.036,0.477,0.117,-0.028,20170703,50ETF,510050,沽
2017-07-03,10000849,510050P1709M02300,50ETF沽9月2300,-0.067,-0.046,0.695,0.16,-0.041,20170703,50ETF,510050,沽
2017-07-03,10000850,510050P1709M02350,50ETF沽9月2350,-0.102,-0.059,1.009,0.221,-0.063,20170703,50ETF,510050,沽
2017-07-03,10000851,510050P1709M02400,50ETF沽9月2400,-0.162,-0.077,1.418,0.303,-0.101,20170703,50ETF,510050,沽
2017-07-03,10000852,510050P1709M02450,50ETF沽9月2450,-0.249,-0.098,1.816,0.392,-0.156,20170703,50ETF,510050,沽
2017-07-03,10000856,510050P1709M02500,50ETF沽9月2500,-0.355,-0.115,2.061,0.459,-0.223,20170703,50ETF,510050,沽
2017-07-03,10000914,510050P1709M02550,50ETF沽9月2550,-0.463,-0.119,2.153,0.49,-0.293,20170703,50ETF,510050,沽
2017-07-03,10000922,510050P1709M02600,50ETF沽9月2600,-0.565,-0.117,2.032,0.486,-0.362,20170703,50ETF,510050,沽
2017-07-03,10000930,510050P1709M02650,50ETF沽9月2650,-0.653,-0.105,1.832,0.456,-0.423,20170703,50ETF,510050,沽
2017-07-03,10000898,510050P1712M02200,50ETF沽12月2200,-0.068,-0.033,0.467,0.233,-0.088,20170703,50ETF,510050,沽
2017-07-03,10000892,510050P1712M02250,50ETF沽12月2250,-0.085,-0.036,0.592,0.276,-0.11,20170703,50ETF,510050,沽
