日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2016-01-04,10000489,510050C1601M02200,50ETF购1月2200,0.72,-0.446,2.212,0.194,0.098,20160104,50ETF,510050,购
2016-01-04,10000490,510050C1601M02250,50ETF购1月2250,0.594,-0.523,2.425,0.223,0.081,20160104,50ETF,510050,购
2016-01-04,10000491,510050C1601M02300,50ETF购1月2300,0.474,-0.559,2.342,0.229,0.065,20160104,50ETF,510050,购
2016-01-04,10000479,510050C1601M02350,50ETF购1月2350,0.37,-0.554,2.104,0.217,0.051,20160104,50ETF,510050,购
2016-01-04,10000480,510050C1601M02400,50ETF购1月2400,0.285,-0.519,1.804,0.196,0.039,20160104,50ETF,510050,购
2016-01-04,10000481,510050C1601M02450,50ETF购1月2450,0.219,-0.47,1.497,0.17,0.03,20160104,50ETF,510050,购
2016-01-04,10000482,510050C1601M02500,50ETF购1月2500,0.165,-0.407,1.218,0.143,0.023,20160104,50ETF,510050,购
2016-01-04,10000483,510050C1601M02550,50ETF购1月2550,0.124,-0.346,0.974,0.118,0.017,20160104,50ETF,510050,购
2016-01-04,10000495,510050C1601M02600,50ETF购1月2600,0.091,-0.282,0.763,0.094,0.013,20160104,50ETF,510050,购
2016-01-04,10000507,510050C1602M02300,50ETF购2月2300,0.495,-0.326,1.903,0.342,0.149,20160104,50ETF,510050,购
2016-01-04,10000508,510050C1602M02350,50ETF购2月2350,0.406,-0.321,1.797,0.333,0.123,20160104,50ETF,510050,购
2016-01-04,10000497,510050C1602M02400,50ETF购2月2400,0.335,-0.315,1.59,0.312,0.101,20160104,50ETF,510050,购
2016-01-04,10000498,510050C1602M02450,50ETF购2月2450,0.28,-0.309,1.37,0.289,0.085,20160104,50ETF,510050,购
2016-01-04,10000499,510050C1602M02500,50ETF购2月2500,0.222,-0.274,1.205,0.255,0.068,20160104,50ETF,510050,购
2016-01-04,10000500,510050C1602M02550,50ETF购2月2550,0.186,-0.258,1.028,0.23,0.056,20160104,50ETF,510050,购
2016-01-04,10000501,510050C1602M02600,50ETF购2月2600,0.144,-0.218,0.871,0.195,0.044,20160104,50ETF,510050,购
2016-01-04,10000399,510050C1603M01800,50ETF购3月1800,1.0,-0.052,0.0,0.0,0.392,20160104,50ETF,510050,购
2016-01-04,10000400,510050C1603M01850,50ETF购3月1850,0.944,-0.133,0.351,0.121,0.373,20160104,50ETF,510050,购
2016-01-04,10000401,510050C1603M01900,50ETF购3月1900,1.0,-0.055,0.0,0.0,0.414,20160104,50ETF,510050,购
2016-01-04,10000373,510050C1603M01950,50ETF购3月1950,0.876,-0.206,0.599,0.218,0.358,20160104,50ETF,510050,购
2016-01-04,10000374,510050C1603M02000,50ETF购3月2000,1.0,-0.058,0.0,0.0,0.436,20160104,50ETF,510050,购
2016-01-04,10000375,510050C1603M02050,50ETF购3月2050,0.904,-0.132,0.843,0.182,0.397,20160104,50ETF,510050,购
2016-01-04,10000376,510050C1603M02100,50ETF购3月2100,0.803,-0.206,1.106,0.296,0.353,20160104,50ETF,510050,购
2016-01-04,10000345,510050C1603M02150,50ETF购3月2150,0.726,-0.247,1.234,0.355,0.321,20160104,50ETF,510050,购
2016-01-04,10000346,510050C1603M02200,50ETF购3月2200,0.656,-0.27,1.335,0.393,0.293,20160104,50ETF,510050,购
2016-01-04,10000333,510050C1603M02250,50ETF购3月2250,0.587,-0.27,1.475,0.416,0.266,20160104,50ETF,510050,购
2016-01-04,10000327,510050C1603M02300,50ETF购3月2300,0.515,-0.293,1.381,0.425,0.233,20160104,50ETF,510050,购
2016-01-04,10000321,510050C1603M02350,50ETF购3月2350,0.45,-0.294,1.338,0.422,0.205,20160104,50ETF,510050,购
2016-01-04,10000307,510050C1603M02400,50ETF购3月2400,0.392,-0.291,1.259,0.41,0.179,20160104,50ETF,510050,购
2016-01-04,10000308,510050C1603M02450,50ETF购3月2450,0.341,-0.284,1.162,0.391,0.156,20160104,50ETF,510050,购
2016-01-04,10000309,510050C1603M02500,50ETF购3月2500,0.289,-0.263,1.083,0.365,0.133,20160104,50ETF,510050,购
2016-01-04,10000310,510050C1603M02550,50ETF购3月2550,0.252,-0.253,0.975,0.34,0.116,20160104,50ETF,510050,购
2016-01-04,10000311,510050C1603M02600,50ETF购3月2600,0.215,-0.235,0.879,0.312,0.099,20160104,50ETF,510050,购
2016-01-04,10000287,510050C1603M02650,50ETF购3月2650,0.187,-0.221,0.785,0.286,0.086,20160104,50ETF,510050,购
2016-01-04,10000288,510050C1603M02700,50ETF购3月2700,0.167,-0.213,0.701,0.267,0.077,20160104,50ETF,510050,购
2016-01-04,10000289,510050C1603M02750,50ETF购3月2750,0.139,-0.188,0.622,0.236,0.064,20160104,50ETF,510050,购
2016-01-04,10000290,510050C1603M02800,50ETF购3月2800,0.121,-0.175,0.552,0.215,0.056,20160104,50ETF,510050,购
2016-01-04,10000291,510050C1603M02850,50ETF购3月2850,0.099,-0.15,0.48,0.186,0.046,20160104,50ETF,510050,购
2016-01-04,10000297,510050C1603M02900,50ETF购3月2900,0.085,-0.135,0.421,0.165,0.039,20160104,50ETF,510050,购
2016-01-04,10000459,510050C1606M02150,50ETF购6月2150,0.713,-0.162,1.019,0.533,0.662,20160104,50ETF,510050,购
2016-01-04,10000449,510050C1606M02200,50ETF购6月2200,0.655,-0.172,1.075,0.577,0.613,20160104,50ETF,510050,购
2016-01-04,10000450,510050C1606M02250,50ETF购6月2250,0.596,-0.186,1.047,0.606,0.557,20160104,50ETF,510050,购
2016-01-04,10000451,510050C1606M02300,50ETF购6月2300,0.544,-0.195,1.018,0.621,0.51,20160104,50ETF,510050,购
2016-01-04,10000452,510050C1606M02350,50ETF购6月2350,0.502,-0.212,0.918,0.625,0.466,20160104,50ETF,510050,购
2016-01-04,10000453,510050C1606M02400,50ETF购6月2400,0.451,-0.198,0.965,0.62,0.426,20160104,50ETF,510050,购
2016-01-04,10000463,510050C1606M02450,50ETF购6月2450,0.415,-0.203,0.9,0.61,0.391,20160104,50ETF,510050,购
2016-01-04,10000464,510050C1606M02500,50ETF购6月2500,0.373,-0.195,0.879,0.593,0.354,20160104,50ETF,510050,购
2016-01-04,10000469,510050C1606M02550,50ETF购6月2550,0.353,-0.205,0.793,0.581,0.332,20160104,50ETF,510050,购
2016-01-04,10000473,510050C1606M02600,50ETF购6月2600,0.321,-0.198,0.756,0.56,0.303,20160104,50ETF,510050,购
2016-01-04,10000477,510050C1606M02650,50ETF购6月2650,0.28,-0.18,0.735,0.527,0.267,20160104,50ETF,510050,购
