日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2016-09-01,10000569,510050C1609M01800,50ETF购9月1800,1.0,-0.053,0.0,0.0,0.135,20160901,50ETF,510050,购
2016-09-01,10000555,510050C1609M01850,50ETF购9月1850,1.0,-0.054,0.0,0.0,0.138,20160901,50ETF,510050,购
2016-09-01,10000556,510050C1609M01900,50ETF购9月1900,1.0,-0.055,0.0,0.0,0.142,20160901,50ETF,510050,购
2016-09-01,10000557,510050C1609M01950,50ETF购9月1950,1.0,-0.057,0.0,0.0,0.146,20160901,50ETF,510050,购
2016-09-01,10000558,510050C1609M02000,50ETF购9月2000,1.0,-0.058,0.0,0.0,0.15,20160901,50ETF,510050,购
2016-09-01,10000559,510050C1609M02050,50ETF购9月2050,1.0,-0.06,0.0,0.0,0.153,20160901,50ETF,510050,购
2016-09-01,10000571,510050C1609M02100,50ETF购9月2100,0.985,-0.081,0.447,0.023,0.155,20160901,50ETF,510050,购
2016-09-01,10000573,510050C1609M02150,50ETF购9月2150,0.93,-0.136,1.552,0.084,0.149,20160901,50ETF,510050,购
2016-09-01,10000591,510050C1609M02200,50ETF购9月2200,0.797,-0.223,3.092,0.176,0.129,20160901,50ETF,510050,购
2016-09-01,10000595,510050C1609M02250,50ETF购9月2250,0.601,-0.291,3.936,0.24,0.098,20160901,50ETF,510050,购
2016-09-01,10000599,510050C1609M02300,50ETF购9月2300,0.409,-0.301,3.669,0.241,0.067,20160901,50ETF,510050,购
2016-09-01,10000667,510050C1609M02350,50ETF购9月2350,0.265,-0.269,2.834,0.203,0.044,20160901,50ETF,510050,购
2016-09-01,10000687,510050C1609M02400,50ETF购9月2400,0.164,-0.213,2.015,0.154,0.027,20160901,50ETF,510050,购
2016-09-01,10000688,510050C1609M02450,50ETF购9月2450,0.104,-0.167,1.369,0.113,0.017,20160901,50ETF,510050,购
2016-09-01,10000709,510050C1610M02150,50ETF购10月2150,0.88,-0.129,1.752,0.177,0.284,20160901,50ETF,510050,购
2016-09-01,10000699,510050C1610M02200,50ETF购10月2200,0.744,-0.18,2.55,0.285,0.243,20160901,50ETF,510050,购
2016-09-01,10000700,510050C1610M02250,50ETF购10月2250,0.594,-0.209,2.875,0.344,0.195,20160901,50ETF,510050,购
2016-09-01,10000701,510050C1610M02300,50ETF购10月2300,0.453,-0.215,2.762,0.351,0.15,20160901,50ETF,510050,购
2016-09-01,10000702,510050C1610M02350,50ETF购10月2350,0.33,-0.198,2.431,0.321,0.11,20160901,50ETF,510050,购
2016-09-01,10000703,510050C1610M02400,50ETF购10月2400,0.233,-0.169,1.977,0.271,0.077,20160901,50ETF,510050,购
2016-09-01,10000629,510050C1612M01950,50ETF购12月1950,1.0,-0.056,0.0,0.0,0.633,20160901,50ETF,510050,购
2016-09-01,10000625,510050C1612M02000,50ETF购12月2000,1.0,-0.058,0.0,0.0,0.649,20160901,50ETF,510050,购
2016-09-01,10000615,510050C1612M02050,50ETF购12月2050,1.0,-0.059,0.0,0.0,0.666,20160901,50ETF,510050,购
