日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2018-06-01,10001025,510050C1806A02700,50ETF购6月2651A,0.504,-0.432,2.828,0.281,0.091,20180601,50ETF,510050,购
2018-06-01,10001026,510050C1806A02750,50ETF购6月2700A,0.369,-0.4,2.68,0.266,0.067,20180601,50ETF,510050,购
2018-06-01,10001027,510050C1806A02800,50ETF购6月2749A,0.245,-0.321,2.289,0.222,0.045,20180601,50ETF,510050,购
2018-06-01,10001028,510050C1806A02850,50ETF购6月2798A,0.158,-0.25,1.712,0.17,0.029,20180601,50ETF,510050,购
2018-06-01,10001029,510050C1806A02900,50ETF购6月2847A,0.094,-0.174,1.179,0.118,0.017,20180601,50ETF,510050,购
2018-06-01,10001041,510050C1806A02950,50ETF购6月2896A,0.056,-0.12,0.774,0.08,0.01,20180601,50ETF,510050,购
2018-06-01,10001049,510050C1806A03000,50ETF购6月2946A,0.034,-0.083,0.496,0.053,0.006,20180601,50ETF,510050,购
2018-06-01,10001057,510050C1806A03100,50ETF购6月3044A,0.018,-0.056,0.26,0.032,0.003,20180601,50ETF,510050,购
2018-06-01,10001065,510050C1806A03200,50ETF购6月3142A,0.012,-0.046,0.163,0.023,0.002,20180601,50ETF,510050,购
2018-06-01,10001071,510050C1806A03300,50ETF购6月3240A,0.012,-0.051,0.133,0.022,0.002,20180601,50ETF,510050,购
2018-06-01,10001353,510050C1806M02400,50ETF购6月2400,0.947,-0.189,0.656,0.076,0.16,20180601,50ETF,510050,购
2018-06-01,10001309,510050C1806M02450,50ETF购6月2450,0.919,-0.223,0.998,0.106,0.159,20180601,50ETF,510050,购
2018-06-01,10001279,510050C1806M02500,50ETF购6月2500,0.872,-0.264,1.523,0.147,0.153,20180601,50ETF,510050,购
2018-06-01,10001273,510050C1806M02550,50ETF购6月2550,0.764,-0.369,2.127,0.217,0.135,20180601,50ETF,510050,购
2018-06-01,10001239,510050C1806M02600,50ETF购6月2600,0.645,-0.419,2.621,0.263,0.115,20180601,50ETF,510050,购
2018-06-01,10001167,510050C1806M02650,50ETF购6月2650,0.506,-0.43,2.848,0.281,0.091,20180601,50ETF,510050,购
2018-06-01,10001139,510050C1806M02700,50ETF购6月2700,0.369,-0.4,2.68,0.266,0.067,20180601,50ETF,510050,购
2018-06-01,10001131,510050C1806M02750,50ETF购6月2750,0.244,-0.322,2.272,0.221,0.045,20180601,50ETF,510050,购
2018-06-01,10001115,510050C1806M02800,50ETF购6月2800,0.152,-0.241,1.687,0.166,0.028,20180601,50ETF,510050,购
2018-06-01,10001116,510050C1806M02850,50ETF购6月2850,0.091,-0.17,1.149,0.115,0.017,20180601,50ETF,510050,购
2018-06-01,10001117,510050C1806M02900,50ETF购6月2900,0.053,-0.116,0.744,0.077,0.01,20180601,50ETF,510050,购
2018-06-01,10001118,510050C1806M02950,50ETF购6月2950,0.032,-0.079,0.475,0.051,0.006,20180601,50ETF,510050,购
2018-06-01,10001119,510050C1806M03000,50ETF购6月3000,0.027,-0.075,0.37,0.044,0.005,20180601,50ETF,510050,购
2018-06-01,10001168,510050C1806M03100,50ETF购6月3100,0.017,-0.058,0.217,0.029,0.003,20180601,50ETF,510050,购
2018-06-01,10001177,510050C1806M03200,50ETF购6月3200,0.011,-0.044,0.135,0.02,0.002,20180601,50ETF,510050,购
2018-06-01,10001185,510050C1806M03300,50ETF购6月3300,0.011,-0.049,0.113,0.02,0.002,20180601,50ETF,510050,购
2018-06-01,10001193,510050C1806M03400,50ETF购6月3400,0.008,-0.042,0.083,0.016,0.001,20180601,50ETF,510050,购
2018-06-01,10001201,510050C1806M03500,50ETF购6月3500,0.009,-0.05,0.077,0.016,0.002,20180601,50ETF,510050,购
2018-06-01,10001209,510050C1806M03600,50ETF购6月3600,0.007,-0.046,0.062,0.014,0.001,20180601,50ETF,510050,购
2018-06-01,10001355,510050C1807M02400,50ETF购7月2400,0.889,-0.206,0.838,0.193,0.308,20180601,50ETF,510050,购
2018-06-01,10001335,510050C1807M02450,50ETF购7月2450,0.847,-0.231,1.096,0.24,0.298,20180601,50ETF,510050,购
2018-06-01,10001336,510050C1807M02500,50ETF购7月2500,0.785,-0.264,1.381,0.297,0.28,20180601,50ETF,510050,购
2018-06-01,10001337,510050C1807M02550,50ETF购7月2550,0.712,-0.286,1.674,0.347,0.257,20180601,50ETF,510050,购
2018-06-01,10001338,510050C1807M02600,50ETF购7月2600,0.622,-0.304,1.884,0.387,0.227,20180601,50ETF,510050,购
