日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2019-02-01,10001667,510050C1902M02050,50ETF购2月2050,1.0,-0.06,0.0,0.0,0.146,20190201,50ETF,510050,购
2019-02-01,10001647,510050C1902M02100,50ETF购2月2100,1.0,-0.061,0.0,0.0,0.149,20190201,50ETF,510050,购
2019-02-01,10001648,510050C1902M02150,50ETF购2月2150,1.0,-0.063,0.0,0.0,0.153,20190201,50ETF,510050,购
2019-02-01,10001649,510050C1902M02200,50ETF购2月2200,1.0,-0.064,0.0,0.0,0.156,20190201,50ETF,510050,购
2019-02-01,10001650,510050C1902M02250,50ETF购2月2250,1.0,-0.066,0.0,0.0,0.16,20190201,50ETF,510050,购
2019-02-01,10001651,510050C1902M02300,50ETF购2月2300,1.0,-0.067,0.0,0.0,0.163,20190201,50ETF,510050,购
2019-02-01,10001652,510050C1902M02350,50ETF购2月2350,0.927,-0.166,1.312,0.092,0.154,20190201,50ETF,510050,购
2019-02-01,10001653,510050C1902M02400,50ETF购2月2400,0.82,-0.261,2.369,0.175,0.138,20190201,50ETF,510050,购
2019-02-01,10001654,510050C1902M02450,50ETF购2月2450,0.676,-0.324,3.283,0.239,0.115,20190201,50ETF,510050,购
2019-02-01,10001655,510050C1902M02500,50ETF购2月2500,0.499,-0.342,3.642,0.265,0.085,20190201,50ETF,510050,购
2019-02-01,10001673,510050C1902M02550,50ETF购2月2550,0.33,-0.31,3.212,0.241,0.057,20190201,50ETF,510050,购
2019-02-01,10001675,510050C1902M02600,50ETF购2月2600,0.192,-0.23,2.426,0.182,0.033,20190201,50ETF,510050,购
2019-02-01,10001695,510050C1902M02650,50ETF购2月2650,0.108,-0.16,1.58,0.123,0.019,20190201,50ETF,510050,购
2019-02-01,10001441,510050C1903A02200,50ETF购3月2156A,0.994,-0.071,0.116,0.017,0.315,20190201,50ETF,510050,购
2019-02-01,10001439,510050C1903A02250,50ETF购3月2205A,0.959,-0.116,0.475,0.084,0.309,20190201,50ETF,510050,购
2019-02-01,10001437,510050C1903A02300,50ETF购3月2254A,0.919,-0.157,0.783,0.144,0.301,20190201,50ETF,510050,购
2019-02-01,10001435,510050C1903A02350,50ETF购3月2303A,0.877,-0.185,1.103,0.195,0.292,20190201,50ETF,510050,购
2019-02-01,10001417,510050C1903A02400,50ETF购3月2352A,0.815,-0.217,1.483,0.256,0.275,20190201,50ETF,510050,购
2019-02-01,10001418,510050C1903A02450,50ETF购3月2401A,0.727,-0.255,1.819,0.319,0.248,20190201,50ETF,510050,购
2019-02-01,10001419,510050C1903A02500,50ETF购3月2450A,0.629,-0.274,2.087,0.362,0.217,20190201,50ETF,510050,购
2019-02-01,10001420,510050C1903A02550,50ETF购3月2500A,0.521,-0.277,2.224,0.382,0.181,20190201,50ETF,510050,购
2019-02-01,10001421,510050C1903A02600,50ETF购3月2549A,0.413,-0.263,2.185,0.373,0.145,20190201,50ETF,510050,购
2019-02-01,10001422,510050C1903A02650,50ETF购3月2598A,0.313,-0.235,1.993,0.34,0.11,20190201,50ETF,510050,购
2019-02-01,10001423,510050C1903A02700,50ETF购3月2647A,0.229,-0.199,1.689,0.29,0.081,20190201,50ETF,510050,购
2019-02-01,10001424,510050C1903A02750,50ETF购3月2696A,0.163,-0.163,1.354,0.236,0.058,20190201,50ETF,510050,购
2019-02-01,10001425,510050C1903A02800,50ETF购3月2745A,0.11,-0.123,1.031,0.18,0.039,20190201,50ETF,510050,购
2019-02-01,10001469,510050C1903A02850,50ETF购3月2794A,0.075,-0.094,0.762,0.136,0.027,20190201,50ETF,510050,购
2019-02-01,10001669,510050C1903M02050,50ETF购3月2050,1.0,-0.06,0.0,0.0,0.302,20190201,50ETF,510050,购
2019-02-01,10001643,510050C1903M02100,50ETF购3月2100,1.0,-0.061,0.0,0.0,0.309,20190201,50ETF,510050,购
2019-02-01,10001635,510050C1903M02150,50ETF购3月2150,0.987,-0.081,0.193,0.032,0.312,20190201,50ETF,510050,购
2019-02-01,10001627,510050C1903M02200,50ETF购3月2200,0.963,-0.112,0.441,0.078,0.31,20190201,50ETF,510050,购
2019-02-01,10001579,510050C1903M02250,50ETF购3月2250,0.931,-0.143,0.725,0.128,0.305,20190201,50ETF,510050,购
2019-02-01,10001580,510050C1903M02300,50ETF购3月2300,0.891,-0.17,1.062,0.18,0.297,20190201,50ETF,510050,购
2019-02-01,10001581,510050C1903M02350,50ETF购3月2350,0.816,-0.217,1.464,0.255,0.276,20190201,50ETF,510050,购
