日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2017-12-01,10000897,510050C1712A02200,50ETF购12月2160A,0.986,-0.152,0.096,0.027,0.151,20171201,50ETF,510050,购
2017-12-01,10000887,510050C1712A02250,50ETF购12月2209A,1.0,-0.064,0.0,0.0,0.157,20171201,50ETF,510050,购
2017-12-01,10000888,510050C1712A02300,50ETF购12月2258A,1.0,-0.066,0.0,0.0,0.161,20171201,50ETF,510050,购
2017-12-01,10000889,510050C1712A02350,50ETF购12月2307A,1.0,-0.067,0.0,0.0,0.164,20171201,50ETF,510050,购
2017-12-01,10000890,510050C1712A02400,50ETF购12月2356A,1.0,-0.069,0.0,0.0,0.167,20171201,50ETF,510050,购
2017-12-01,10000891,510050C1712A02450,50ETF购12月2405A,1.0,-0.07,0.0,0.0,0.171,20171201,50ETF,510050,购
2017-12-01,10000899,510050C1712A02500,50ETF购12月2455A,1.0,-0.072,0.0,0.0,0.175,20171201,50ETF,510050,购
2017-12-01,10000915,510050C1712A02550,50ETF购12月2504A,0.993,-0.092,0.129,0.015,0.177,20171201,50ETF,510050,购
2017-12-01,10000923,510050C1712A02600,50ETF购12月2553A,0.964,-0.167,0.456,0.06,0.174,20171201,50ETF,510050,购
2017-12-01,10000931,510050C1712A02650,50ETF购12月2602A,0.958,-0.165,0.604,0.068,0.176,20171201,50ETF,510050,购
2017-12-01,10000951,510050C1712A02700,50ETF购12月2651A,0.895,-0.276,1.117,0.138,0.167,20171201,50ETF,510050,购
2017-12-01,10000959,510050C1712A02750,50ETF购12月2700A,0.849,-0.307,1.599,0.178,0.16,20171201,50ETF,510050,购
2017-12-01,10000967,510050C1712A02800,50ETF购12月2749A,0.755,-0.38,2.167,0.238,0.144,20171201,50ETF,510050,购
2017-12-01,10000983,510050C1712A02850,50ETF购12月2798A,0.642,-0.409,2.738,0.283,0.124,20171201,50ETF,510050,购
2017-12-01,10001007,510050C1712A02900,50ETF购12月2847A,0.501,-0.42,2.939,0.302,0.097,20171201,50ETF,510050,购
2017-12-01,10001037,510050C1712A02950,50ETF购12月2896A,0.362,-0.388,2.747,0.284,0.071,20171201,50ETF,510050,购
2017-12-01,10001045,510050C1712A03000,50ETF购12月2946A,0.258,-0.357,2.181,0.245,0.051,20171201,50ETF,510050,购
2017-12-01,10001053,510050C1712A03100,50ETF购12月3044A,0.13,-0.259,1.268,0.161,0.026,20171201,50ETF,510050,购
2017-12-01,10001061,510050C1712A03200,50ETF购12月3142A,0.072,-0.188,0.724,0.104,0.014,20171201,50ETF,510050,购
2017-12-01,10001067,510050C1712A03300,50ETF购12月3240A,0.041,-0.132,0.421,0.066,0.008,20171201,50ETF,510050,购
2017-12-01,10001125,510050C1712M02750,50ETF购12月2750,0.757,-0.371,2.205,0.237,0.145,20171201,50ETF,510050,购
2017-12-01,10001085,510050C1712M02800,50ETF购12月2800,0.638,-0.402,2.806,0.284,0.124,20171201,50ETF,510050,购
2017-12-01,10001086,510050C1712M02850,50ETF购12月2850,0.492,-0.422,2.915,0.302,0.096,20171201,50ETF,510050,购
2017-12-01,10001087,510050C1712M02900,50ETF购12月2900,0.355,-0.394,2.664,0.282,0.069,20171201,50ETF,510050,购
2017-12-01,10001088,510050C1712M02950,50ETF购12月2950,0.251,-0.354,2.135,0.241,0.049,20171201,50ETF,510050,购
2017-12-01,10001089,510050C1712M03000,50ETF购12月3000,0.174,-0.297,1.636,0.195,0.034,20171201,50ETF,510050,购
2017-12-01,10001083,510050C1801A02900,50ETF购1月2847A,0.521,-0.315,1.958,0.435,0.206,20171201,50ETF,510050,购
2017-12-01,10001073,510050C1801A02950,50ETF购1月2896A,0.426,-0.303,1.931,0.428,0.17,20171201,50ETF,510050,购
2017-12-01,10001074,510050C1801A03000,50ETF购1月2946A,0.34,-0.286,1.755,0.4,0.136,20171201,50ETF,510050,购
2017-12-01,10001075,510050C1801A03100,50ETF购1月3044A,0.211,-0.233,1.304,0.315,0.085,20171201,50ETF,510050,购
2017-12-01,10001076,510050C1801A03200,50ETF购1月3142A,0.13,-0.18,0.894,0.231,0.052,20171201,50ETF,510050,购
2017-12-01,10001077,510050C1801A03300,50ETF购1月3240A,0.086,-0.144,0.61,0.172,0.035,20171201,50ETF,510050,购
2017-12-01,10001127,510050C1801M02750,50ETF购1月2750,0.71,-0.282,1.746,0.374,0.278,20171201,50ETF,510050,购
2017-12-01,10001095,510050C1801M02800,50ETF购1月2800,0.614,-0.304,1.93,0.418,0.242,20171201,50ETF,510050,购
2017-12-01,10001096,510050C1801M02850,50ETF购1月2850,0.515,-0.308,2.006,0.435,0.204,20171201,50ETF,510050,购
2017-12-01,10001097,510050C1801M02900,50ETF购1月2900,0.419,-0.302,1.919,0.426,0.167,20171201,50ETF,510050,购
2017-12-01,10001098,510050C1801M02950,50ETF购1月2950,0.334,-0.285,1.735,0.397,0.134,20171201,50ETF,510050,购
