日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2020-10-09,10002771,510050C2010M02950,50ETF购10月2950,1.0,-0.086,0.0,0.0,0.153,20201009,50ETF,510050,购
2020-10-09,10002772,510050C2010M03000,50ETF购10月3000,1.0,-0.088,0.0,0.0,0.156,20201009,50ETF,510050,购
2020-10-09,10002773,510050C2010M03100,50ETF购10月3100,1.0,-0.091,0.0,0.0,0.161,20201009,50ETF,510050,购
2020-10-09,10002774,510050C2010M03200,50ETF购10月3200,0.873,-0.338,1.609,0.158,0.144,20201009,50ETF,510050,购
2020-10-09,10002775,510050C2010M03300,50ETF购10月3300,0.625,-0.574,2.677,0.289,0.105,20201009,50ETF,510050,购
2020-10-09,10002776,510050C2010M03400,50ETF购10月3400,0.358,-0.567,2.513,0.284,0.06,20201009,50ETF,510050,购
2020-10-09,10002777,510050C2010M03500,50ETF购10月3500,0.163,-0.379,1.607,0.188,0.028,20201009,50ETF,510050,购
2020-10-09,10002778,510050C2010M03600,50ETF购10月3600,0.068,-0.213,0.802,0.1,0.012,20201009,50ETF,510050,购
2020-10-09,10002779,510050C2010M03700,50ETF购10月3700,0.033,-0.13,0.401,0.055,0.006,20201009,50ETF,510050,购
2020-10-09,10002807,510050C2010M03800,50ETF购10月3800,0.024,-0.119,0.267,0.043,0.004,20201009,50ETF,510050,购
2020-10-09,10002815,510050C2011M02950,50ETF购11月2950,1.0,-0.086,0.0,0.0,0.378,20201009,50ETF,510050,购
2020-10-09,10002816,510050C2011M03000,50ETF购11月3000,1.0,-0.087,0.0,0.0,0.385,20201009,50ETF,510050,购
2020-10-09,10002817,510050C2011M03100,50ETF购11月3100,0.979,-0.113,0.388,0.059,0.389,20201009,50ETF,510050,购
2020-10-09,10002818,510050C2011M03200,50ETF购11月3200,0.773,-0.319,1.417,0.361,0.309,20201009,50ETF,510050,购
2020-10-09,10002819,510050C2011M03300,50ETF购11月3300,0.598,-0.406,1.656,0.463,0.242,20201009,50ETF,510050,购
2020-10-09,10002820,510050C2011M03400,50ETF购11月3400,0.434,-0.414,1.608,0.471,0.177,20201009,50ETF,510050,购
2020-10-09,10002821,510050C2011M03500,50ETF购11月3500,0.297,-0.373,1.348,0.415,0.122,20201009,50ETF,510050,购
2020-10-09,10002822,510050C2011M03600,50ETF购11月3600,0.192,-0.298,1.033,0.327,0.079,20201009,50ETF,510050,购
2020-10-09,10002823,510050C2011M03700,50ETF购11月3700,0.125,-0.234,0.739,0.246,0.051,20201009,50ETF,510050,购
2020-10-09,10002513,510050C2012M02550,50ETF购12月2550,1.0,-0.074,0.0,0.0,0.521,20201009,50ETF,510050,购
2020-10-09,10002477,510050C2012M02600,50ETF购12月2600,1.0,-0.076,0.0,0.0,0.531,20201009,50ETF,510050,购
2020-10-09,10002478,510050C2012M02650,50ETF购12月2650,1.0,-0.077,0.0,0.0,0.541,20201009,50ETF,510050,购
2020-10-09,10002479,510050C2012M02700,50ETF购12月2700,1.0,-0.079,0.0,0.0,0.551,20201009,50ETF,510050,购
2020-10-09,10002480,510050C2012M02750,50ETF购12月2750,1.0,-0.08,0.0,0.0,0.562,20201009,50ETF,510050,购
2020-10-09,10002481,510050C2012M02800,50ETF购12月2800,1.0,-0.081,0.0,0.0,0.572,20201009,50ETF,510050,购
2020-10-09,10002482,510050C2012M02850,50ETF购12月2850,1.0,-0.083,0.0,0.0,0.582,20201009,50ETF,510050,购
2020-10-09,10002483,510050C2012M02900,50ETF购12月2900,1.0,-0.084,0.0,0.0,0.592,20201009,50ETF,510050,购
2020-10-09,10002484,510050C2012M02950,50ETF购12月2950,1.0,-0.086,0.0,0.0,0.603,20201009,50ETF,510050,购
2020-10-09,10002485,510050C2012M03000,50ETF购12月3000,1.0,-0.087,0.0,0.0,0.613,20201009,50ETF,510050,购
2020-10-09,10002517,510050C2012M03100,50ETF购12月3100,0.917,-0.155,0.781,0.232,0.574,20201009,50ETF,510050,购
2020-10-09,10002571,510050C2012M03200,50ETF购12月3200,0.744,-0.27,1.241,0.487,0.469,20201009,50ETF,510050,购
2020-10-09,10002579,510050C2012M03300,50ETF购12月3300,0.596,-0.324,1.351,0.586,0.379,20201009,50ETF,510050,购
2020-10-09,10002627,510050C2012M03400,50ETF购12月3400,0.462,-0.333,1.319,0.601,0.296,20201009,50ETF,510050,购
2020-10-09,10002643,510050C2012M03500,50ETF购12月3500,0.347,-0.315,1.171,0.558,0.223,20201009,50ETF,510050,购
2020-10-09,10002659,510050C2012M03600,50ETF购12月3600,0.255,-0.281,0.976,0.486,0.165,20201009,50ETF,510050,购
2020-10-09,10002687,510050C2012M03700,50ETF购12月3700,0.191,-0.249,0.777,0.412,0.124,20201009,50ETF,510050,购
2020-10-09,10002688,510050C2012M03800,50ETF购12月3800,0.143,-0.216,0.613,0.342,0.093,20201009,50ETF,510050,购
2020-10-09,10002689,510050C2012M03900,50ETF购12月3900,0.109,-0.187,0.482,0.283,0.071,20201009,50ETF,510050,购
2020-10-09,10002761,510050C2103M02900,50ETF购3月2900,1.0,-0.084,0.0,0.0,1.301,20201009,50ETF,510050,购
2020-10-09,10002725,510050C2103M02950,50ETF购3月2950,1.0,-0.085,0.0,0.0,1.324,20201009,50ETF,510050,购
2020-10-09,10002726,510050C2103M03000,50ETF购3月3000,0.994,-0.089,0.11,0.04,1.337,20201009,50ETF,510050,购
2020-10-09,10002727,510050C2103M03100,50ETF购3月3100,0.832,-0.16,0.791,0.565,1.123,20201009,50ETF,510050,购
2020-10-09,10002728,510050C2103M03200,50ETF购3月3200,0.708,-0.204,0.915,0.773,0.959,20201009,50ETF,510050,购
2020-10-09,10002729,510050C2103M03300,50ETF购3月3300,0.602,-0.228,0.932,0.868,0.82,20201009,50ETF,510050,购
2020-10-09,10002730,510050C2103M03400,50ETF购3月3400,0.508,-0.231,0.938,0.898,0.698,20201009,50ETF,510050,购
2020-10-09,10002731,510050C2103M03500,50ETF购3月3500,0.424,-0.229,0.883,0.881,0.585,20201009,50ETF,510050,购
2020-10-09,10002732,510050C2103M03600,50ETF购3月3600,0.349,-0.217,0.808,0.833,0.485,20201009,50ETF,510050,购
2020-10-09,10002733,510050C2103M03700,50ETF购3月3700,0.286,-0.203,0.72,0.766,0.399,20201009,50ETF,510050,购
2020-10-09,10002767,510050C2103M03800,50ETF购3月3800,0.237,-0.189,0.626,0.695,0.331,20201009,50ETF,510050,购
2020-10-09,10002780,510050P2010M02950,50ETF沽10月2950,-0.02,-0.091,0.232,0.036,-0.003,20201009,50ETF,510050,沽
2020-10-09,10002781,510050P2010M03000,50ETF沽10月3000,-0.029,-0.12,0.343,0.05,-0.005,20201009,50ETF,510050,沽
2020-10-09,10002782,510050P2010M03100,50ETF沽10月3100,-0.066,-0.203,0.758,0.098,-0.012,20201009,50ETF,510050,沽
2020-10-09,10002783,510050P2010M03200,50ETF沽10月3200,-0.172,-0.367,1.623,0.194,-0.031,20201009,50ETF,510050,沽
2020-10-09,10002784,510050P2010M03300,50ETF沽10月3300,-0.386,-0.543,2.413,0.291,-0.069,20201009,50ETF,510050,沽
2020-10-09,10002785,510050P2010M03400,50ETF沽10月3400,-0.625,-0.543,2.276,0.289,-0.114,20201009,50ETF,510050,沽
2020-10-09,10002786,510050P2010M03500,50ETF沽10月3500,-0.793,-0.42,1.565,0.218,-0.147,20201009,50ETF,510050,沽
2020-10-09,10002787,510050P2010M03600,50ETF沽10月3600,-0.872,-0.333,0.985,0.159,-0.166,20201009,50ETF,510050,沽
2020-10-09,10002788,510050P2010M03700,50ETF沽10月3700,-0.925,-0.21,0.613,0.107,-0.18,20201009,50ETF,510050,沽
2020-10-09,10002808,510050P2010M03800,50ETF沽10月3800,-0.919,-0.328,0.507,0.115,-0.184,20201009,50ETF,510050,沽
2020-10-09,10002824,510050P2011M02950,50ETF沽11月2950,-0.072,-0.152,0.458,0.164,-0.032,20201009,50ETF,510050,沽
2020-10-09,10002825,510050P2011M03000,50ETF沽11月3000,-0.096,-0.184,0.584,0.204,-0.043,20201009,50ETF,510050,沽
2020-10-09,10002826,510050P2011M03100,50ETF沽11月3100,-0.172,-0.266,0.891,0.306,-0.078,20201009,50ETF,510050,沽
2020-10-09,10002827,510050P2011M03200,50ETF沽11月3200,-0.286,-0.357,1.162,0.407,-0.13,20201009,50ETF,510050,沽
2020-10-09,10002828,510050P2011M03300,50ETF沽11月3300,-0.417,-0.415,1.291,0.467,-0.192,20201009,50ETF,510050,沽
2020-10-09,10002829,510050P2011M03400,50ETF沽11月3400,-0.546,-0.419,1.281,0.475,-0.254,20201009,50ETF,510050,沽
2020-10-09,10002830,510050P2011M03500,50ETF沽11月3500,-0.652,-0.408,1.11,0.443,-0.309,20201009,50ETF,510050,沽
2020-10-09,10002831,510050P2011M03600,50ETF沽11月3600,-0.736,-0.367,0.928,0.392,-0.355,20201009,50ETF,510050,沽
2020-10-09,10002832,510050P2011M03700,50ETF沽11月3700,-0.792,-0.337,0.751,0.343,-0.391,20201009,50ETF,510050,沽
2020-10-09,10002514,510050P2012M02550,50ETF沽12月2550,-0.029,-0.078,0.131,0.1,-0.021,20201009,50ETF,510050,沽
2020-10-09,10002486,510050P2012M02600,50ETF沽12月2600,-0.033,-0.083,0.153,0.111,-0.024,20201009,50ETF,510050,沽
2020-10-09,10002487,510050P2012M02650,50ETF沽12月2650,-0.038,-0.089,0.178,0.125,-0.028,20201009,50ETF,510050,沽
2020-10-09,10002488,510050P2012M02700,50ETF沽12月2700,-0.045,-0.097,0.211,0.142,-0.032,20201009,50ETF,510050,沽
