日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2020-08-03,10002585,510050C2008M02750,50ETF购8月2750,1.0,-0.08,0.0,0.0,0.173,20200803,50ETF,510050,购
2020-08-03,10002586,510050C2008M02800,50ETF购8月2800,1.0,-0.082,0.0,0.0,0.176,20200803,50ETF,510050,购
2020-08-03,10002587,510050C2008M02850,50ETF购8月2850,1.0,-0.083,0.0,0.0,0.179,20200803,50ETF,510050,购
2020-08-03,10002588,510050C2008M02900,50ETF购8月2900,0.99,-0.126,0.132,0.022,0.18,20200803,50ETF,510050,购
2020-08-03,10002589,510050C2008M02950,50ETF购8月2950,1.0,-0.086,0.0,0.0,0.186,20200803,50ETF,510050,购
2020-08-03,10002590,510050C2008M03000,50ETF购8月3000,0.964,-0.209,0.399,0.066,0.181,20200803,50ETF,510050,购
2020-08-03,10002591,510050C2008M03100,50ETF购8月3100,0.89,-0.38,0.927,0.157,0.171,20200803,50ETF,510050,购
2020-08-03,10002592,510050C2008M03200,50ETF购8月3200,0.74,-0.643,1.448,0.271,0.144,20200803,50ETF,510050,购
2020-08-03,10002593,510050C2008M03300,50ETF购8月3300,0.572,-0.779,1.682,0.328,0.113,20200803,50ETF,510050,购
2020-08-03,10002625,510050C2008M03400,50ETF购8月3400,0.407,-0.774,1.621,0.324,0.081,20200803,50ETF,510050,购
2020-08-03,10002639,510050C2008M03500,50ETF购8月3500,0.274,-0.694,1.316,0.278,0.055,20200803,50ETF,510050,购
2020-08-03,10002655,510050C2008M03600,50ETF购8月3600,0.182,-0.581,0.981,0.221,0.037,20200803,50ETF,510050,购
2020-08-03,10002675,510050C2008M03700,50ETF购8月3700,0.118,-0.453,0.7,0.165,0.024,20200803,50ETF,510050,购
2020-08-03,10002676,510050C2008M03800,50ETF购8月3800,0.082,-0.37,0.499,0.126,0.016,20200803,50ETF,510050,购
2020-08-03,10002677,510050C2008M03900,50ETF购8月3900,0.056,-0.29,0.354,0.094,0.011,20200803,50ETF,510050,购
2020-08-03,10002423,510050C2009M02350,50ETF购9月2350,1.0,-0.068,0.0,0.0,0.327,20200803,50ETF,510050,购
2020-08-03,10002405,510050C2009M02400,50ETF购9月2400,1.0,-0.07,0.0,0.0,0.334,20200803,50ETF,510050,购
2020-08-03,10002406,510050C2009M02450,50ETF购9月2450,1.0,-0.071,0.0,0.0,0.341,20200803,50ETF,510050,购
2020-08-03,10002299,510050C2009M02500,50ETF购9月2500,1.0,-0.073,0.0,0.0,0.348,20200803,50ETF,510050,购
2020-08-03,10002300,510050C2009M02550,50ETF购9月2550,1.0,-0.074,0.0,0.0,0.355,20200803,50ETF,510050,购
2020-08-03,10002301,510050C2009M02600,50ETF购9月2600,1.0,-0.076,0.0,0.0,0.362,20200803,50ETF,510050,购
2020-08-03,10002302,510050C2009M02650,50ETF购9月2650,1.0,-0.077,0.0,0.0,0.369,20200803,50ETF,510050,购
2020-08-03,10002303,510050C2009M02700,50ETF购9月2700,1.0,-0.079,0.0,0.0,0.376,20200803,50ETF,510050,购
2020-08-03,10002269,510050C2009M02750,50ETF购9月2750,1.0,-0.08,0.0,0.0,0.383,20200803,50ETF,510050,购
2020-08-03,10002231,510050C2009M02800,50ETF购9月2800,1.0,-0.082,0.0,0.0,0.39,20200803,50ETF,510050,购
2020-08-03,10002232,510050C2009M02850,50ETF购9月2850,1.0,-0.083,0.0,0.0,0.397,20200803,50ETF,510050,购
2020-08-03,10002233,510050C2009M02900,50ETF购9月2900,0.98,-0.123,0.207,0.06,0.394,20200803,50ETF,510050,购
2020-08-03,10002234,510050C2009M02950,50ETF购9月2950,0.935,-0.207,0.45,0.158,0.379,20200803,50ETF,510050,购
2020-08-03,10002235,510050C2009M03000,50ETF购9月3000,0.897,-0.266,0.61,0.224,0.367,20200803,50ETF,510050,购
2020-08-03,10002236,510050C2009M03100,50ETF购9月3100,0.804,-0.375,0.897,0.344,0.335,20200803,50ETF,510050,购
2020-08-03,10002237,510050C2009M03200,50ETF购9月3200,0.692,-0.461,1.108,0.438,0.293,20200803,50ETF,510050,购
2020-08-03,10002238,510050C2009M03300,50ETF购9月3300,0.571,-0.503,1.221,0.488,0.245,20200803,50ETF,510050,购
2020-08-03,10002239,510050C2009M03400,50ETF购9月3400,0.451,-0.513,1.187,0.493,0.195,20200803,50ETF,510050,购
2020-08-03,10002641,510050C2009M03500,50ETF购9月3500,0.346,-0.487,1.07,0.459,0.151,20200803,50ETF,510050,购
2020-08-03,10002657,510050C2009M03600,50ETF购9月3600,0.262,-0.442,0.908,0.405,0.114,20200803,50ETF,510050,购
2020-08-03,10002681,510050C2009M03700,50ETF购9月3700,0.197,-0.39,0.743,0.346,0.086,20200803,50ETF,510050,购
2020-08-03,10002682,510050C2009M03800,50ETF购9月3800,0.15,-0.341,0.597,0.291,0.066,20200803,50ETF,510050,购
2020-08-03,10002683,510050C2009M03900,50ETF购9月3900,0.113,-0.289,0.474,0.239,0.05,20200803,50ETF,510050,购
2020-08-03,10002513,510050C2012M02550,50ETF购12月2550,1.0,-0.074,0.0,0.0,0.981,20200803,50ETF,510050,购
2020-08-03,10002477,510050C2012M02600,50ETF购12月2600,1.0,-0.075,0.0,0.0,1.0,20200803,50ETF,510050,购
2020-08-03,10002478,510050C2012M02650,50ETF购12月2650,1.0,-0.077,0.0,0.0,1.019,20200803,50ETF,510050,购
2020-08-03,10002479,510050C2012M02700,50ETF购12月2700,1.0,-0.078,0.0,0.0,1.039,20200803,50ETF,510050,购
2020-08-03,10002480,510050C2012M02750,50ETF购12月2750,1.0,-0.08,0.0,0.0,1.058,20200803,50ETF,510050,购
2020-08-03,10002481,510050C2012M02800,50ETF购12月2800,0.991,-0.088,0.089,0.049,1.066,20200803,50ETF,510050,购
2020-08-03,10002482,510050C2012M02850,50ETF购12月2850,0.943,-0.13,0.316,0.239,1.018,20200803,50ETF,510050,购
2020-08-03,10002483,510050C2012M02900,50ETF购12月2900,0.905,-0.16,0.427,0.352,0.985,20200803,50ETF,510050,购
2020-08-03,10002484,510050C2012M02950,50ETF购12月2950,0.864,-0.191,0.514,0.454,0.946,20200803,50ETF,510050,购
2020-08-03,10002485,510050C2012M03000,50ETF购12月3000,0.824,-0.216,0.583,0.537,0.909,20200803,50ETF,510050,购
2020-08-03,10002517,510050C2012M03100,50ETF购12月3100,0.747,-0.252,0.695,0.664,0.835,20200803,50ETF,510050,购
2020-08-03,10002571,510050C2012M03200,50ETF购12月3200,0.663,-0.284,0.754,0.758,0.749,20200803,50ETF,510050,购
2020-08-03,10002579,510050C2012M03300,50ETF购12月3300,0.582,-0.297,0.795,0.81,0.665,20200803,50ETF,510050,购
2020-08-03,10002627,510050C2012M03400,50ETF购12月3400,0.504,-0.301,0.796,0.828,0.58,20200803,50ETF,510050,购
2020-08-03,10002643,510050C2012M03500,50ETF购12月3500,0.431,-0.298,0.763,0.816,0.499,20200803,50ETF,510050,购
2020-08-03,10002659,510050C2012M03600,50ETF购12月3600,0.365,-0.286,0.714,0.78,0.425,20200803,50ETF,510050,购
2020-08-03,10002687,510050C2012M03700,50ETF购12月3700,0.307,-0.271,0.652,0.73,0.36,20200803,50ETF,510050,购
2020-08-03,10002688,510050C2012M03800,50ETF购12月3800,0.259,-0.253,0.586,0.672,0.304,20200803,50ETF,510050,购
2020-08-03,10002689,510050C2012M03900,50ETF购12月3900,0.215,-0.229,0.521,0.606,0.253,20200803,50ETF,510050,购
2020-08-03,10002761,510050C2103M02900,50ETF购3月2900,0.858,-0.16,0.429,0.597,1.49,20200803,50ETF,510050,购
2020-08-03,10002725,510050C2103M02950,50ETF购3月2950,0.821,-0.179,0.471,0.696,1.43,20200803,50ETF,510050,购
2020-08-03,10002726,510050C2103M03000,50ETF购3月3000,0.789,-0.192,0.509,0.769,1.384,20200803,50ETF,510050,购
2020-08-03,10002727,510050C2103M03100,50ETF购3月3100,0.727,-0.21,0.576,0.884,1.294,20200803,50ETF,510050,购
2020-08-03,10002728,510050C2103M03200,50ETF购3月3200,0.659,-0.228,0.607,0.975,1.183,20200803,50ETF,510050,购
2020-08-03,10002729,510050C2103M03300,50ETF购3月3300,0.595,-0.236,0.632,1.031,1.079,20200803,50ETF,510050,购
2020-08-03,10002730,510050C2103M03400,50ETF购3月3400,0.531,-0.238,0.639,1.057,0.973,20200803,50ETF,510050,购
2020-08-03,10002731,510050C2103M03500,50ETF购3月3500,0.472,-0.238,0.627,1.058,0.87,20200803,50ETF,510050,购
2020-08-03,10002732,510050C2103M03600,50ETF购3月3600,0.417,-0.234,0.601,1.038,0.773,20200803,50ETF,510050,购
2020-08-03,10002733,510050C2103M03700,50ETF购3月3700,0.367,-0.227,0.568,1.002,0.685,20200803,50ETF,510050,购
2020-08-03,10002594,510050P2008M02750,50ETF沽8月2750,-0.018,-0.107,0.141,0.037,-0.004,20200803,50ETF,510050,沽
2020-08-03,10002595,510050P2008M02800,50ETF沽8月2800,-0.025,-0.136,0.191,0.048,-0.005,20200803,50ETF,510050,沽
2020-08-03,10002596,510050P2008M02850,50ETF沽8月2850,-0.034,-0.171,0.256,0.063,-0.007,20200803,50ETF,510050,沽
2020-08-03,10002597,510050P2008M02900,50ETF沽8月2900,-0.047,-0.217,0.345,0.082,-0.01,20200803,50ETF,510050,沽
2020-08-03,10002598,510050P2008M02950,50ETF沽8月2950,-0.063,-0.261,0.452,0.103,-0.014,20200803,50ETF,510050,沽
2020-08-03,10002599,510050P2008M03000,50ETF沽8月3000,-0.086,-0.322,0.593,0.131,-0.019,20200803,50ETF,510050,沽
2020-08-03,10002600,510050P2008M03100,50ETF沽8月3100,-0.165,-0.492,0.958,0.207,-0.036,20200803,50ETF,510050,沽
2020-08-03,10002601,510050P2008M03200,50ETF沽8月3200,-0.282,-0.652,1.331,0.282,-0.062,20200803,50ETF,510050,沽
2020-08-03,10002602,510050P2008M03300,50ETF沽8月3300,-0.43,-0.731,1.58,0.328,-0.095,20200803,50ETF,510050,沽
2020-08-03,10002626,510050P2008M03400,50ETF沽8月3400,-0.583,-0.748,1.494,0.326,-0.131,20200803,50ETF,510050,沽
2020-08-03,10002640,510050P2008M03500,50ETF沽8月3500,-0.705,-0.686,1.24,0.288,-0.161,20200803,50ETF,510050,沽
2020-08-03,10002656,510050P2008M03600,50ETF沽8月3600,-0.797,-0.568,0.968,0.236,-0.186,20200803,50ETF,510050,沽
2020-08-03,10002678,510050P2008M03700,50ETF沽8月3700,-0.847,-0.513,0.731,0.197,-0.202,20200803,50ETF,510050,沽
2020-08-03,10002679,510050P2008M03800,50ETF沽8月3800,-0.88,-0.461,0.564,0.167,-0.215,20200803,50ETF,510050,沽
2020-08-03,10002680,510050P2008M03900,50ETF沽8月3900,-0.902,-0.426,0.448,0.145,-0.226,20200803,50ETF,510050,沽
2020-08-03,10002424,510050P2009M02350,50ETF沽9月2350,-0.018,-0.088,0.075,0.054,-0.009,20200803,50ETF,510050,沽
