日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2019-11-01,10001979,510050C1911M02750,50ETF购11月2750,1.0,-0.08,0.0,0.0,0.195,20191101,50ETF,510050,购
2019-11-01,10001961,510050C1911M02800,50ETF购11月2800,1.0,-0.082,0.0,0.0,0.199,20191101,50ETF,510050,购
2019-11-01,10001962,510050C1911M02850,50ETF购11月2850,1.0,-0.083,0.0,0.0,0.203,20191101,50ETF,510050,购
2019-11-01,10001963,510050C1911M02900,50ETF购11月2900,1.0,-0.085,0.0,0.0,0.206,20191101,50ETF,510050,购
2019-11-01,10001964,510050C1911M02950,50ETF购11月2950,0.9,-0.184,2.02,0.143,0.188,20191101,50ETF,510050,购
2019-11-01,10001965,510050C1911M03000,50ETF购11月3000,0.738,-0.279,3.448,0.265,0.155,20191101,50ETF,510050,购
2019-11-01,10001966,510050C1911M03100,50ETF购11月3100,0.348,-0.294,3.644,0.301,0.074,20191101,50ETF,510050,购
2019-11-01,10001967,510050C1911M03200,50ETF购11月3200,0.109,-0.154,1.69,0.152,0.023,20191101,50ETF,510050,购
2019-11-01,10001968,510050C1911M03300,50ETF购11月3300,0.038,-0.079,0.641,0.068,0.008,20191101,50ETF,510050,购
2019-11-01,10001969,510050C1911M03400,50ETF购11月3400,0.018,-0.05,0.296,0.037,0.004,20191101,50ETF,510050,购
2019-11-01,10001983,510050C1911M03500,50ETF购11月3500,0.011,-0.038,0.166,0.024,0.002,20191101,50ETF,510050,购
2019-11-01,10001853,510050C1912M02500,50ETF购12月2500,1.0,-0.073,0.0,0.0,0.368,20191101,50ETF,510050,购
2019-11-01,10001851,510050C1912M02550,50ETF购12月2550,1.0,-0.074,0.0,0.0,0.376,20191101,50ETF,510050,购
2019-11-01,10001847,510050C1912M02600,50ETF购12月2600,1.0,-0.076,0.0,0.0,0.383,20191101,50ETF,510050,购
2019-11-01,10001848,510050C1912M02650,50ETF购12月2650,1.0,-0.077,0.0,0.0,0.39,20191101,50ETF,510050,购
2019-11-01,10001845,510050C1912M02700,50ETF购12月2700,1.0,-0.079,0.0,0.0,0.398,20191101,50ETF,510050,购
2019-11-01,10001827,510050C1912M02750,50ETF购12月2750,1.0,-0.08,0.0,0.0,0.405,20191101,50ETF,510050,购
2019-11-01,10001828,510050C1912M02800,50ETF购12月2800,1.0,-0.082,0.0,0.0,0.412,20191101,50ETF,510050,购
2019-11-01,10001829,510050C1912M02850,50ETF购12月2850,1.0,-0.083,0.0,0.0,0.42,20191101,50ETF,510050,购
2019-11-01,10001830,510050C1912M02900,50ETF购12月2900,0.922,-0.137,1.204,0.171,0.391,20191101,50ETF,510050,购
2019-11-01,10001831,510050C1912M02950,50ETF购12月2950,0.806,-0.198,1.974,0.323,0.344,20191101,50ETF,510050,购
2019-11-01,10001832,510050C1912M03000,50ETF购12月3000,0.683,-0.233,2.455,0.418,0.294,20191101,50ETF,510050,购
2019-11-01,10001833,510050C1912M03100,50ETF购12月3100,0.422,-0.242,2.52,0.459,0.184,20191101,50ETF,510050,购
2019-11-01,10001834,510050C1912M03200,50ETF购12月3200,0.218,-0.182,1.806,0.346,0.096,20191101,50ETF,510050,购
2019-11-01,10001835,510050C1912M03300,50ETF购12月3300,0.107,-0.12,1.042,0.217,0.047,20191101,50ETF,510050,购
2019-11-01,10001907,510050C1912M03400,50ETF购12月3400,0.059,-0.083,0.591,0.137,0.026,20191101,50ETF,510050,购
2019-11-01,10001985,510050C1912M03500,50ETF购12月3500,0.034,-0.059,0.35,0.09,0.015,20191101,50ETF,510050,购
2019-11-01,10001937,510050C2003M02600,50ETF购3月2600,1.0,-0.075,0.0,0.0,1.021,20191101,50ETF,510050,购
2019-11-01,10001933,510050C2003M02650,50ETF购3月2650,1.0,-0.077,0.0,0.0,1.041,20191101,50ETF,510050,购
2019-11-01,10001929,510050C2003M02700,50ETF购3月2700,1.0,-0.078,0.0,0.0,1.06,20191101,50ETF,510050,购
2019-11-01,10001909,510050C2003M02750,50ETF购3月2750,1.0,-0.08,0.0,0.0,1.08,20191101,50ETF,510050,购
2019-11-01,10001910,510050C2003M02800,50ETF购3月2800,1.0,-0.081,0.0,0.0,1.099,20191101,50ETF,510050,购
2019-11-01,10001911,510050C2003M02850,50ETF购3月2850,0.918,-0.109,0.843,0.291,1.017,20191101,50ETF,510050,购
2019-11-01,10001912,510050C2003M02900,50ETF购3月2900,0.831,-0.134,1.217,0.485,0.926,20191101,50ETF,510050,购
2019-11-01,10001913,510050C2003M02950,50ETF购3月2950,0.747,-0.151,1.446,0.615,0.838,20191101,50ETF,510050,购
2019-11-01,10001914,510050C2003M03000,50ETF购3月3000,0.66,-0.163,1.562,0.705,0.744,20191101,50ETF,510050,购
2019-11-01,10001915,510050C2003M03100,50ETF购3月3100,0.497,-0.166,1.606,0.767,0.565,20191101,50ETF,510050,购
2019-11-01,10001916,510050C2003M03200,50ETF购3月3200,0.352,-0.15,1.437,0.714,0.403,20191101,50ETF,510050,购
2019-11-01,10001917,510050C2003M03300,50ETF购3月3300,0.242,-0.127,1.146,0.6,0.278,20191101,50ETF,510050,购
