日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2015-10-08,10000405,510050C1510M01850,50ETF购10月1850,0.956,-0.246,0.402,0.048,0.097,20151008,50ETF,510050,购
2015-10-08,10000406,510050C1510M01900,50ETF购10月1900,0.937,-0.298,0.569,0.064,0.097,20151008,50ETF,510050,购
2015-10-08,10000407,510050C1510M01950,50ETF购10月1950,0.909,-0.358,0.796,0.085,0.097,20151008,50ETF,510050,购
2015-10-08,10000408,510050C1510M02000,50ETF购10月2000,0.87,-0.423,1.095,0.11,0.094,20151008,50ETF,510050,购
2015-10-08,10000409,510050C1510M02050,50ETF购10月2050,0.97,-0.114,0.82,0.035,0.11,20151008,50ETF,510050,购
2015-10-08,10000415,510050C1510M02100,50ETF购10月2100,0.808,-0.351,2.256,0.141,0.092,20151008,50ETF,510050,购
2015-10-08,10000416,510050C1510M02150,50ETF购10月2150,0.664,-0.464,2.853,0.189,0.077,20151008,50ETF,510050,购
2015-10-08,10000417,510050C1510M02200,50ETF购10月2200,0.512,-0.521,2.94,0.206,0.059,20151008,50ETF,510050,购
2015-10-08,10000421,510050C1510M02250,50ETF购10月2250,0.379,-0.521,2.625,0.197,0.044,20151008,50ETF,510050,购
2015-10-08,10000423,510050C1510M02300,50ETF购10月2300,0.27,-0.468,2.188,0.171,0.032,20151008,50ETF,510050,购
2015-10-08,10000425,510050C1510M02350,50ETF购10月2350,0.181,-0.375,1.719,0.136,0.021,20151008,50ETF,510050,购
2015-10-08,10000437,510050C1511M02050,50ETF购11月2050,0.888,-0.154,1.408,0.153,0.238,20151008,50ETF,510050,购
2015-10-08,10000427,510050C1511M02100,50ETF购11月2100,0.758,-0.238,1.927,0.25,0.205,20151008,50ETF,510050,购
2015-10-08,10000428,510050C1511M02150,50ETF购11月2150,0.633,-0.306,2.007,0.302,0.171,20151008,50ETF,510050,购
2015-10-08,10000429,510050C1511M02200,50ETF购11月2200,0.529,-0.335,1.977,0.319,0.144,20151008,50ETF,510050,购
