日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2019-01-02,10001525,510050C1901A02250,50ETF购1月2205A,0.668,-0.466,2.698,0.196,0.082,20190102,50ETF,510050,购
2019-01-02,10001526,510050C1901A02300,50ETF购1月2254A,0.526,-0.488,3.029,0.215,0.065,20190102,50ETF,510050,购
2019-01-02,10001527,510050C1901A02350,50ETF购1月2303A,0.38,-0.457,2.909,0.206,0.047,20190102,50ETF,510050,购
2019-01-02,10001528,510050C1901A02400,50ETF购1月2352A,0.254,-0.384,2.429,0.173,0.032,20190102,50ETF,510050,购
2019-01-02,10001529,510050C1901A02450,50ETF购1月2401A,0.159,-0.293,1.81,0.131,0.02,20190102,50ETF,510050,购
2019-01-02,10001530,510050C1901A02500,50ETF购1月2450A,0.096,-0.209,1.241,0.092,0.012,20190102,50ETF,510050,购
2019-01-02,10001531,510050C1901A02550,50ETF购1月2500A,0.055,-0.139,0.791,0.06,0.007,20190102,50ETF,510050,购
2019-01-02,10001532,510050C1901A02600,50ETF购1月2549A,0.029,-0.083,0.467,0.036,0.004,20190102,50ETF,510050,购
2019-01-02,10001533,510050C1901A02650,50ETF购1月2598A,0.018,-0.057,0.295,0.024,0.002,20190102,50ETF,510050,购
2019-01-02,10001641,510050C1901M02100,50ETF购1月2100,0.89,-0.277,1.367,0.101,0.106,20190102,50ETF,510050,购
2019-01-02,10001633,510050C1901M02150,50ETF购1月2150,0.81,-0.358,2.07,0.147,0.098,20190102,50ETF,510050,购
2019-01-02,10001625,510050C1901M02200,50ETF购1月2200,0.69,-0.433,2.773,0.191,0.085,20190102,50ETF,510050,购
2019-01-02,10001561,510050C1901M02250,50ETF购1月2250,0.538,-0.487,3.021,0.215,0.067,20190102,50ETF,510050,购
2019-01-02,10001562,510050C1901M02300,50ETF购1月2300,0.389,-0.461,2.928,0.207,0.048,20190102,50ETF,510050,购
