日期,合约编码,交易代码,合约简称,Delta,Theta,Gamma,Vega,Rho,date,跟踪ETF,ETF代码,多空类型
2020-04-01,10002419,510050C2004M02350,50ETF购4月2350,1.0,-0.069,0.0,0.0,0.135,20200401,50ETF,510050,购
2020-04-01,10002397,510050C2004M02400,50ETF购4月2400,1.0,-0.07,0.0,0.0,0.138,20200401,50ETF,510050,购
2020-04-01,10002398,510050C2004M02450,50ETF购4月2450,1.0,-0.072,0.0,0.0,0.141,20200401,50ETF,510050,购
2020-04-01,10002385,510050C2004M02500,50ETF购4月2500,0.897,-0.293,1.224,0.115,0.127,20200401,50ETF,510050,购
2020-04-01,10002386,510050C2004M02550,50ETF购4月2550,0.816,-0.399,1.809,0.17,0.117,20200401,50ETF,510050,购
2020-04-01,10002369,510050C2004M02600,50ETF购4月2600,0.697,-0.527,2.225,0.224,0.101,20200401,50ETF,510050,购
2020-04-01,10002370,510050C2004M02650,50ETF购4月2650,0.574,-0.6,2.394,0.251,0.084,20200401,50ETF,510050,购
2020-04-01,10002333,510050C2004M02700,50ETF购4月2700,0.454,-0.602,2.402,0.254,0.067,20200401,50ETF,510050,购
2020-04-01,10002334,510050C2004M02750,50ETF购4月2750,0.336,-0.536,2.261,0.234,0.05,20200401,50ETF,510050,购
2020-04-01,10002335,510050C2004M02800,50ETF购4月2800,0.238,-0.456,1.895,0.198,0.035,20200401,50ETF,510050,购
2020-04-01,10002336,510050C2004M02850,50ETF购4月2850,0.162,-0.367,1.479,0.157,0.024,20200401,50ETF,510050,购
2020-04-01,10002337,510050C2004M02900,50ETF购4月2900,0.11,-0.288,1.1,0.121,0.016,20200401,50ETF,510050,购
2020-04-01,10002338,510050C2004M02950,50ETF购4月2950,0.069,-0.205,0.773,0.085,0.01,20200401,50ETF,510050,购
2020-04-01,10002339,510050C2004M03000,50ETF购4月3000,0.05,-0.168,0.567,0.066,0.007,20200401,50ETF,510050,购
2020-04-01,10002340,510050C2004M03100,50ETF购4月3100,0.028,-0.116,0.32,0.041,0.004,20200401,50ETF,510050,购
2020-04-01,10002341,510050C2004M03200,50ETF购4月3200,0.018,-0.089,0.201,0.029,0.003,20200401,50ETF,510050,购
2020-04-01,10002377,510050C2004M03300,50ETF购4月3300,0.012,-0.069,0.13,0.02,0.002,20200401,50ETF,510050,购
2020-04-01,10002379,510050C2004M03400,50ETF购4月3400,0.011,-0.071,0.107,0.019,0.002,20200401,50ETF,510050,购
2020-04-01,10002433,510050C2005M02500,50ETF购5月2500,0.801,-0.271,1.185,0.292,0.296,20200401,50ETF,510050,购
2020-04-01,10002434,510050C2005M02550,50ETF购5月2550,0.727,-0.316,1.365,0.348,0.271,20200401,50ETF,510050,购
2020-04-01,10002435,510050C2005M02600,50ETF购5月2600,0.65,-0.347,1.49,0.388,0.244,20200401,50ETF,510050,购
2020-04-01,10002436,510050C2005M02650,50ETF购5月2650,0.571,-0.366,1.545,0.411,0.216,20200401,50ETF,510050,购
2020-04-01,10002437,510050C2005M02700,50ETF购5月2700,0.493,-0.367,1.566,0.417,0.188,20200401,50ETF,510050,购
2020-04-01,10002438,510050C2005M02750,50ETF购5月2750,0.416,-0.354,1.535,0.408,0.159,20200401,50ETF,510050,购
2020-04-01,10002439,510050C2005M02800,50ETF购5月2800,0.346,-0.335,1.434,0.386,0.133,20200401,50ETF,510050,购
2020-04-01,10002440,510050C2005M02850,50ETF购5月2850,0.283,-0.306,1.307,0.354,0.109,20200401,50ETF,510050,购
2020-04-01,10002441,510050C2005M02900,50ETF购5月2900,0.23,-0.277,1.153,0.318,0.089,20200401,50ETF,510050,购
2020-04-01,10002009,510050C2006A02750,50ETF购6月2706A,0.503,-0.315,1.239,0.511,0.282,20200401,50ETF,510050,购
2020-04-01,10001989,510050C2006A02800,50ETF购6月2755A,0.444,-0.307,1.231,0.506,0.25,20200401,50ETF,510050,购
2020-04-01,10001990,510050C2006A02850,50ETF购6月2804A,0.387,-0.296,1.187,0.491,0.219,20200401,50ETF,510050,购
2020-04-01,10001991,510050C2006A02900,50ETF购6月2853A,0.335,-0.282,1.121,0.467,0.19,20200401,50ETF,510050,购
2020-04-01,10001992,510050C2006A02950,50ETF购6月2903A,0.287,-0.264,1.038,0.437,0.164,20200401,50ETF,510050,购
2020-04-01,10001993,510050C2006A03000,50ETF购6月2952A,0.247,-0.247,0.945,0.405,0.141,20200401,50ETF,510050,购
2020-04-01,10001994,510050C2006A03100,50ETF购6月3050A,0.178,-0.206,0.764,0.334,0.102,20200401,50ETF,510050,购
2020-04-01,10001995,510050C2006A03200,50ETF购6月3149A,0.128,-0.168,0.596,0.267,0.074,20200401,50ETF,510050,购
2020-04-01,10001996,510050C2006A03300,50ETF购6月3247A,0.09,-0.134,0.455,0.209,0.052,20200401,50ETF,510050,购
2020-04-01,10001997,510050C2006A03400,50ETF购6月3345A,0.069,-0.113,0.353,0.169,0.04,20200401,50ETF,510050,购
2020-04-01,10002007,510050C2006A03500,50ETF购6月3444A,0.053,-0.095,0.275,0.138,0.031,20200401,50ETF,510050,购
2020-04-01,10002421,510050C2006M02350,50ETF购6月2350,0.896,-0.177,0.603,0.231,0.47,20200401,50ETF,510050,购
2020-04-01,10002401,510050C2006M02400,50ETF购6月2400,0.86,-0.202,0.751,0.285,0.457,20200401,50ETF,510050,购
2020-04-01,10002402,510050C2006M02450,50ETF购6月2450,0.805,-0.241,0.889,0.353,0.432,20200401,50ETF,510050,购
2020-04-01,10002291,510050C2006M02500,50ETF购6月2500,0.753,-0.266,1.013,0.405,0.408,20200401,50ETF,510050,购
2020-04-01,10002292,510050C2006M02550,50ETF购6月2550,0.695,-0.288,1.114,0.449,0.38,20200401,50ETF,510050,购
2020-04-01,10002293,510050C2006M02600,50ETF购6月2600,0.638,-0.293,1.229,0.481,0.353,20200401,50ETF,510050,购
2020-04-01,10002294,510050C2006M02650,50ETF购6月2650,0.573,-0.31,1.242,0.503,0.318,20200401,50ETF,510050,购
2020-04-01,10002083,510050C2006M02700,50ETF购6月2700,0.51,-0.313,1.251,0.511,0.286,20200401,50ETF,510050,购
2020-04-01,10002084,510050C2006M02750,50ETF购6月2750,0.45,-0.308,1.232,0.507,0.253,20200401,50ETF,510050,购
2020-04-01,10002085,510050C2006M02800,50ETF购6月2800,0.391,-0.296,1.194,0.492,0.221,20200401,50ETF,510050,购
2020-04-01,10002086,510050C2006M02850,50ETF购6月2850,0.338,-0.282,1.128,0.468,0.192,20200401,50ETF,510050,购
2020-04-01,10002087,510050C2006M02900,50ETF购6月2900,0.288,-0.262,1.048,0.437,0.164,20200401,50ETF,510050,购
2020-04-01,10002088,510050C2006M02950,50ETF购6月2950,0.248,-0.247,0.95,0.406,0.142,20200401,50ETF,510050,购
2020-04-01,10002089,510050C2006M03000,50ETF购6月3000,0.21,-0.226,0.857,0.37,0.121,20200401,50ETF,510050,购
2020-04-01,10002090,510050C2006M03100,50ETF购6月3100,0.149,-0.184,0.675,0.297,0.086,20200401,50ETF,510050,购
2020-04-01,10002091,510050C2006M03200,50ETF购6月3200,0.105,-0.147,0.516,0.233,0.061,20200401,50ETF,510050,购
2020-04-01,10002107,510050C2006M03300,50ETF购6月3300,0.078,-0.122,0.396,0.186,0.045,20200401,50ETF,510050,购
2020-04-01,10002115,510050C2006M03400,50ETF购6月3400,0.059,-0.102,0.307,0.151,0.034,20200401,50ETF,510050,购
2020-04-01,10002213,510050C2006M03500,50ETF购6月3500,0.047,-0.089,0.243,0.125,0.027,20200401,50ETF,510050,购
2020-04-01,10002423,510050C2009M02350,50ETF购9月2350,0.829,-0.169,0.581,0.47,0.871,20200401,50ETF,510050,购
2020-04-01,10002405,510050C2009M02400,50ETF购9月2400,0.791,-0.185,0.645,0.532,0.839,20200401,50ETF,510050,购
2020-04-01,10002406,510050C2009M02450,50ETF购9月2450,0.752,-0.198,0.703,0.586,0.805,20200401,50ETF,510050,购
2020-04-01,10002299,510050C2009M02500,50ETF购9月2500,0.713,-0.206,0.761,0.63,0.772,20200401,50ETF,510050,购
2020-04-01,10002300,510050C2009M02550,50ETF购9月2550,0.67,-0.217,0.795,0.67,0.73,20200401,50ETF,510050,购
2020-04-01,10002301,510050C2009M02600,50ETF购9月2600,0.628,-0.221,0.834,0.7,0.691,20200401,50ETF,510050,购
2020-04-01,10002302,510050C2009M02650,50ETF购9月2650,0.585,-0.225,0.856,0.721,0.648,20200401,50ETF,510050,购
2020-04-01,10002303,510050C2009M02700,50ETF购9月2700,0.542,-0.226,0.868,0.734,0.604,20200401,50ETF,510050,购
